     0.000     0.182    13.167     12868267.500     0.000     0.000  2750.000      00********
     0.000    -0.772    39.085     38604802.500     0.000     0.000  2750.000      00********
     0.000    -1.249    51.784     51473070.000     0.000     0.000  2750.000      00********
     0.000    -1.933    69.738     69925680.000     0.000     0.000  2750.000      00********
     0.000    -2.203    76.726     77209605.000     0.000     0.000  2750.000      00********
     0.000    -2.680    88.955     90077872.500     0.000     0.000  2750.000      00********
     0.000    -3.157   101.027    102946140.000     0.000     0.000  2750.000      00********
     0.000    -3.634   112.941    115814407.500     0.000     0.000  2750.000      00********
     0.000    -4.588   136.347    141550942.500     0.000     0.000  2750.000      00********
     0.000    -5.065   147.787    154419210.000     0.000     0.000  2750.000      00********
     0.000    -5.542   159.070    167287477.500     0.000     0.000  2750.000      00********
     0.000    -6.019   170.194    180155745.000     0.000     0.000  2750.000      00********
     0.000    -7.054   193.852    208077457.500     0.000     0.000  2750.000      00********
     0.000    -7.927   213.228    231628815.000     0.000     0.000  2750.000      00********
     0.000    -8.881   233.791    257365350.000     0.000     0.000  2750.000      00********
     0.000    -9.834   253.704    283074907.500     0.000     0.000  2750.000      00********
     0.000   -10.856   274.372    310645912.500     0.000     0.000  2750.000      00********
     0.000   -11.742   294.311    335417143.500     0.000     0.000  2850.000      00********
     0.000   -12.696   315.577    362089552.500     0.000     0.000  2850.000      00********
     0.000   -13.650   336.626    388761961.500     0.000     0.000  2850.000      00********
     0.000   -15.558   378.139    442106779.500     0.000     0.000  2850.000      00********
     0.000   -17.466   418.781    495451597.500     0.000     0.000  2850.000      00********
     0.000   -19.374   458.558    548796415.500     0.000     0.000  2850.000      00********
     0.000   -21.000   491.759    594256936.500     0.000     0.000  2850.000      00********
     0.000   -23.190   537.974    657634441.500     0.000     0.000  2950.000      00********
     0.000   -25.911   594.755    736378821.000     0.000     0.000  2950.000      00********
     0.000   -27.006   617.400    768067573.500     0.000     0.000  2950.000      00********
     0.000   -28.913   656.526    823255200.000     0.000     0.000  2950.000      00********
     0.000   -30.821   695.312    878471766.000     0.000     0.000  2950.000      00********
     0.000   -32.006   719.201    912765073.500     0.000     0.000  2950.000      00********
   335.000  -152.649  1419.681   4833093793.806     8.092     4.420  3353.326      99   39453
   335.000  -157.406  1421.610   4989689069.295     8.108     4.428  3357.880      99   40653
   335.000  -162.163  1423.540   5146497443.092     8.121     4.432  3362.318      99   41854
   335.000  -166.919  1425.468   5303493467.214     8.141     4.442  3367.190      99   43355
   335.000  -171.676  1427.398   5460733601.043     8.155     4.450  3371.625      99   44555
   335.000  -176.433  1429.327   5618192327.860     8.173     4.456  3376.419      99   46056
   335.000  -181.190  1431.256   5775859859.439     8.187     4.463  3380.816      99   47256
   335.000  -185.946  1433.185   5933700452.629     8.200     4.466  3385.109      99   48457
   335.000  -190.703  1435.115   6091789034.037     8.221     4.477  3389.870      99   49957
   335.000  -195.460  1437.044   6250085814.043     8.230     4.480  3394.261      99   51158
   335.000  -200.217  1438.973   6408598015.490     8.250     4.489  3398.959      99   52658
   335.000  -204.973  1440.902   6567279765.722     8.258     4.491  3403.183      99   53859
   335.000  -209.730  1442.831   6726200385.317     8.273     4.498  3407.597      99   55060
   335.000  -214.487  1444.761   6885338056.018     8.292     4.508  3412.339      99   56560
   335.000  -219.244  1446.690   7044681587.785     8.300     4.509  3416.641      99   57761
   335.000  -228.757  1450.548   7363965848.357     8.331     4.523  3425.696      99   60462
   335.000  -238.271  1454.407   7684129029.510     8.358     4.534  3434.807      99   63163
   335.000  -247.784  1458.265   8005112607.634     8.384     4.545  3444.029      99   65864
   335.000  -257.298  1462.124   8326993961.286     8.409     4.556  3453.362      99   68565
   335.000  -266.811  1465.982   8649719594.179     8.435     4.566  3462.865      99   71266
   335.000  -276.325  1469.841   8973375674.871     8.458     4.578  3472.586      99   73967
   335.000  -285.838  1473.699   9297921583.124     8.481     4.584  3482.671      99   76669
   335.000  -290.595  1475.628   9460564134.279     8.493     4.593  3487.684      99   77869
   335.000  -295.352  1477.557   9623455498.038     8.506     4.597  3493.168      99   79370
   335.000  -300.108  1479.486   9786560834.607     8.516     4.603  3498.471      99   80570
   335.000  -304.865  1481.416   9949963874.624     8.527     4.607  3504.308      99   82071
   335.000  -314.379  1485.274  10277783607.710     8.521     4.627  3520.324      99   84772
   335.000  -323.892  1489.133  10606786978.479     8.548     4.635  3530.329      99   87473
   335.000  -333.406  1492.991  10936781757.142     8.576     4.643  3540.853      99   90174
   335.000  -342.919  1496.849  11267743720.276     8.607     4.654  3551.816      99   93175
   335.000  -352.433  1500.708  11599740789.804     8.632     4.661  3562.481      99   95876
   335.000  -361.946  1504.566  11932576556.144     8.653     4.670  3570.478      99   98578
   335.000  -371.460  1508.425  12266204154.703     8.680     4.683  3578.583      99  101279
   335.000  -380.973  1512.283  12600568666.950     8.708     4.695  3586.987      99  104280
   335.000  -390.487  1516.142  12935736319.873     8.731     4.705  3595.200      99  106981
   335.000  -400.000  1520.000  13271642946.593     8.755     4.716  3603.485      99  109682
   340.000    -0.968    14.336     16178259.600     0.000     0.000  2400.000      00  109682
   340.000    -1.919    43.021     38568603.600     0.000     0.000  2400.000      00  109682
   340.000    -2.394    57.330     49752003.600     0.000     0.000  2400.000      00  109682
   342.354    -3.115    77.717     66727227.600     0.000     0.000  2400.000      00  109682
   340.000    -3.109    77.729     66561242.400     0.000     0.000  2400.000      00  109682
   340.000    -3.821   104.909     86270513.400     0.000     0.000  2820.000      00  109682
   340.000    -4.297   122.957     99438672.600     0.000     0.000  2820.000      00  109682
   340.000    -4.772   140.862    112579167.600     0.000     0.000  2820.000      00  109682
   340.000    -5.724   176.434    138915486.000     0.000     0.000  2820.000      00  109682
   340.000    -6.199   194.029    152055981.000     0.000     0.000  2820.000      00  109682
   340.000    -6.675   211.559    165224140.200     0.000     0.000  2820.000      00  109682
   340.000    -7.150   228.950    178364635.200     0.000     0.000  2820.000      00  109682
   340.000    -8.102   263.505    204700953.600     0.000     0.000  2820.000      00  109682
   340.000    -9.053   297.623    231009607.800     0.000     0.000  2820.000      00  109682
   340.000   -10.004   331.343    257318262.000     0.000     0.000  2820.000      00  109682
   340.000   -10.955   364.664    283626916.200     0.000     0.000  2820.000      00  109682
   340.000   -11.907   397.615    309963234.600     0.000     0.000  2820.000      00  109682
   340.000   -12.858   430.123    336271888.800     0.000     0.000  2820.000      00  109682
   340.000   -13.809   462.214    362580543.000     0.000     0.000  2820.000      00  109682
   340.000   -14.760   493.881    388889197.200     0.000     0.000  2820.000      00  109682
   340.000   -17.193   572.888    456196195.800     0.000     0.000  2820.000      00  109682
   340.000   -18.565   596.115    500516206.054     7.994     4.593  3291.812      82    4317
   340.000   -20.467   628.246    561921921.972     7.988     4.585  3289.717      82    4923
   340.000   -22.370   660.232    623319102.652     7.978     4.575  3287.639      82    5529
   340.000   -24.272   692.002    684637211.813     7.963     4.563  3284.908      82    5835
   340.000   -26.175   723.479    745947479.624     7.957     4.554  3282.884      82    6441
   340.000   -28.077   754.543    807186292.279     7.947     4.544  3280.912      82    7047
   340.000   -29.979   785.234    868380439.341     7.933     4.532  3278.310      82    7353
   340.000   -31.882   815.571    929569117.090     7.927     4.523  3276.419      82    7959
   340.000   -33.784   845.539    990688916.105     7.917     4.512  3274.585      82    8565
   340.000   -35.687   875.206   1051798734.392     7.906     4.502  3272.120      82    8870
   340.000   -38.540   919.177   1143350452.946     7.891     4.485  3269.495      82    9779
   340.000   -41.394   962.665   1234847877.981     7.874     4.469  3266.271      82   10387
   340.000   -44.248  1005.924   1326269850.704     7.858     4.450  3263.758      82   11296
   340.000   -47.101  1049.135   1417575721.163     7.840     4.432  3260.588      82   11904
   340.000   -49.955  1092.464   1508856066.599     7.835     4.417  3259.305      82   12812
   340.000   -52.809  1136.125   1600083660.457     7.811     4.393  3256.993      82   13721
   340.000   -55.662  1180.355   1691194037.882     7.788     4.371  3253.691      82   14329
   340.000   -58.516  1225.412   1782265791.306     7.772     4.346  3251.559      82   15238
   340.000   -61.369  1271.471   1873208879.935     7.736     4.313  3247.176      82   15847
   340.000   -64.300  1320.000   1966540263.154     7.716     4.285  3244.166      82   16756
   340.000   -67.077  1325.554   2055210150.395     7.725     4.287  3256.416      99   16025
   340.000   -71.833  1335.066   2207342198.729     7.755     4.294  3264.492      99   17528
   340.000   -76.589  1344.578   2359818692.930     7.785     4.303  3271.549      99   18731
   340.000   -81.345  1354.090   2512599049.865     7.808     4.310  3277.357      99   19934
   340.000   -86.101  1363.602   2665642899.502     7.828     4.316  3282.755      99   21137
   340.000   -90.857  1373.114   2818932412.512     7.851     4.324  3287.707      99   22639
   340.000   -95.613  1382.626   2972442345.842     7.862     4.323  3292.641      99   23842
   340.000  -100.369  1392.138   3126193240.984     7.880     4.328  3297.819      99   25045
   340.000  -105.125  1400.335   3280180520.986     7.906     4.338  3302.981      99   26547
   340.000  -109.881  1402.265   3434410829.930     7.919     4.344  3308.333      99   27748
   340.000  -114.637  1404.195   3588890825.389     7.943     4.355  3313.546      99   28948
   340.000  -119.393  1406.125   3743615266.614     7.961     4.362  3318.670      99   30149
   340.000  -124.149  1408.055   3898590196.844     7.988     4.376  3324.147      99   31649
   340.000  -128.905  1409.985   4053799132.593     7.999     4.379  3329.030      99   32850
   340.000  -133.661  1411.915   4209236899.787     8.018     4.388  3333.815      99   34051
   340.000  -138.417  1413.845   4364910164.834     8.044     4.400  3338.989      99   35551
   340.000  -143.173  1415.775   4520807118.515     8.054     4.404  3343.701      99   36752
   340.000  -147.929  1417.705   4676924290.282     8.075     4.414  3348.280      99   37952
   340.000  -152.686  1419.636   4833302589.742     8.092     4.420  3353.335      99   39453
   340.000  -157.442  1421.566   4989865435.412     8.108     4.428  3357.889      99   40653
   340.000  -162.198  1423.496   5146641281.146     8.121     4.432  3362.326      99   41854
   340.000  -166.954  1425.426   5303637712.618     8.141     4.442  3367.198      99   43355
   340.000  -171.710  1427.356   5460845173.515     8.155     4.450  3371.632      99   44555
   340.000  -176.466  1429.286   5618271135.404     8.173     4.456  3376.425      99   46056
   340.000  -181.222  1431.216   5775905816.636     8.187     4.463  3380.821      99   47256
   340.000  -185.978  1433.146   5933746671.660     8.200     4.466  3385.114      99   48457
   340.000  -190.734  1435.076   6091802269.749     8.221     4.477  3389.875      99   49957
   340.000  -195.490  1437.006   6250065979.393     8.230     4.480  3394.265      99   51158
   340.000  -200.246  1438.936   6408545016.457     8.250     4.489  3398.962      99   52658
   340.000  -205.002  1440.867   6567226904.649     8.258     4.491  3403.186      99   53859
   340.000  -209.758  1442.797   6726114227.510     8.273     4.498  3407.599      99   55060
   340.000  -214.514  1444.727   6885218504.719     8.292     4.508  3412.340      99   56560
   340.000  -219.270  1446.657   7044528559.302     8.300     4.509  3416.641      99   57761
   340.000  -228.782  1450.517   7363779195.736     8.332     4.523  3425.695      99   60462
   340.000  -238.294  1454.377   7683874884.650     8.358     4.534  3434.805      99   63163
   340.000  -247.806  1458.237   8004824375.686     8.384     4.545  3444.026      99   65864
   340.000  -257.319  1462.098   8326671436.784     8.409     4.556  3453.358      99   68565
   340.000  -266.831  1465.958   8649362561.495     8.435     4.566  3462.860      99   71266
   340.000  -276.343  1469.818   8972949834.989     8.458     4.578  3472.578      99   73967
   340.000  -285.855  1473.678   9297460670.246     8.481     4.584  3482.662      99   76669
   340.000  -290.611  1475.608   9460068494.049     8.493     4.593  3487.674      99   77869
   340.000  -295.367  1477.538   9622925009.781     8.506     4.597  3493.156      99   79370
   340.000  -300.123  1479.468   9786029675.890     8.516     4.603  3498.458      99   80570
   340.000  -304.879  1481.398   9949397773.643     8.527     4.607  3504.300      99   82071
   340.000  -314.391  1485.258  10277147436.201     8.521     4.627  3520.313      99   84772
   340.000  -323.903  1489.119  10606114687.652     8.548     4.635  3530.315      99   87473
   340.000  -333.415  1492.979  10936038265.745     8.576     4.643  3540.833      99   90174
   340.000  -342.927  1496.839  11266963100.757     8.607     4.654  3551.790      99   93175
   340.000  -352.440  1500.699  11598923253.460     8.632     4.661  3562.464      99   95876
   340.000  -361.952  1504.559  11931722517.769     8.653     4.670  3570.466      99   98578
   340.000  -371.464  1508.420  12265278314.832     8.680     4.683  3578.566      99  101279
   340.000  -380.976  1512.280  12599605806.123     8.708     4.695  3586.970      99  104280
   340.000  -390.488  1516.140  12934701029.285     8.731     4.705  3595.183      99  106981
   340.000  -400.000  1520.000  13270570145.096     8.755     4.716  3603.464      99  109682
   345.000    -1.491    17.033     21449368.800     0.000     0.000  2400.000      00  109682
   345.000    -2.441    50.528     43816168.800     0.000     0.000  2400.000      00  109682
   345.000    -3.123    74.180     59873176.800     0.000     0.000  2400.000      00  109682
   345.000    -3.391    85.289     67287182.400     0.000     0.000  2820.000      00  109682
   345.000    -3.866   103.414     80427677.400     0.000     0.000  2820.000      00  109682
   345.000    -4.341   121.404     93568172.400     0.000     0.000  2820.000      00  109682
   345.000    -4.816   139.271    106708667.400     0.000     0.000  2820.000      00  109682
   345.000    -5.291   157.017    119849162.400     0.000     0.000  2820.000      00  109682
   345.000    -6.241   192.152    146130152.400     0.000     0.000  2820.000      00  109682
   345.000    -6.716   209.542    159270647.400     0.000     0.000  2820.000      00  109682
   345.000    -7.191   226.832    172411142.400     0.000     0.000  2820.000      00  109682
   345.000    -7.666   244.017    185551637.400     0.000     0.000  2820.000      00  109682
   345.000    -8.616   278.084    211832627.400     0.000     0.000  2820.000      00  109682
   345.000    -9.566   311.793    238113617.400     0.000     0.000  2820.000      00  109682
   345.000   -10.516   345.213    264394607.400     0.000     0.000  2820.000      00  109682
   345.000   -11.466   378.276    290675597.400     0.000     0.000  2820.000      00  109682
   345.000   -12.416   410.997    316956587.400     0.000     0.000  2820.000      00  109682
   345.000   -13.366   443.370    343237577.400     0.000     0.000  2820.000      00  109682
   345.000   -14.315   475.355    369490903.200     0.000     0.000  2820.000      00  109682
   345.000   -15.265   507.001    395771893.200     0.000     0.000  2820.000      00  109682
